artist_id,name,genre,popularity_score,formation_date,members,spotify_id,created_at,updated_at
art_000980,Crystal Moons R,classical|alternative,29.82,2019-11-19,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.086362,2025-11-17T02:43:33.086362
art_000981,Velvet Wolves S,electronic,56.41,1981-11-28,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.086368,2025-11-17T02:43:33.086368
art_000982,Steel Phoenix T,blues|hip hop|indie,93.32,1979-11-29,Member 1|Member 2|Member 3,spotify_000982,2025-11-17T02:43:33.086375,2025-11-17T02:43:33.086375
art_000983,Velvet Eagles U,reggae,42.28,1966-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086383,2025-11-17T02:43:33.086383
art_000984,Horizons V,classical,45.71,2014-11-20,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000984,2025-11-17T02:43:33.086389,2025-11-17T02:43:33.086389
art_000985,Storms W,reggae|soul,30.15,2017-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000985,2025-11-17T02:43:33.086395,2025-11-17T02:43:33.086395
art_000986,Steel Dreams X,classical|reggae|jazz,34.25,2009-11-21,Member 1|Member 2,spotify_000986,2025-11-17T02:43:33.086402,2025-11-17T02:43:33.086402
art_000987,Electric Ravens Y,indie|hip hop,20.29,1962-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000987,2025-11-17T02:43:33.086408,2025-11-17T02:43:33.086408
art_000988,Diamond Horizons Z,blues|disco|indie,66.17,2018-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000988,2025-11-17T02:43:33.086416,2025-11-17T02:43:33.086416
art_000989,Golden Thunder A,punk|grunge|reggae,90.98,1968-12-01,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.086423,2025-11-17T02:43:33.086423
art_000990,Midnight Tigers B,funk|grunge|hip hop,18.17,1966-12-02,Member 1|Member 2,,2025-11-17T02:43:33.086429,2025-11-17T02:43:33.086429
art_000991,Diamond Rivers C,folk|rock,35.55,1962-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000991,2025-11-17T02:43:33.086435,2025-11-17T02:43:33.086436
art_000992,Cosmic Thunder D,blues|reggae,69.37,1972-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000992,2025-11-17T02:43:33.086442,2025-11-17T02:43:33.086442
art_000993,Dragons E,classical,35.83,1980-11-28,Member 1,,2025-11-17T02:43:33.086448,2025-11-17T02:43:33.086448
art_000994,Stars F,country|electronic|hip hop,38.44,1961-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000994,2025-11-17T02:43:33.086455,2025-11-17T02:43:33.086455
art_000995,Velvet Legends G,hip hop|folk|alternative,62.3,1997-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000995,2025-11-17T02:43:33.086461,2025-11-17T02:43:33.086461
art_000996,Diamond Skies H,hip hop|folk,70.25,1987-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000996,2025-11-17T02:43:33.086468,2025-11-17T02:43:33.086468
art_000997,Dragons I,reggae|indie|soul,71.97,1986-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.086474,2025-11-17T02:43:33.086475
art_000998,Electric Tigers J,electronic,54.78,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.086481,2025-11-17T02:43:33.086481
art_000999,The Flames K,metal|punk,46.91,2013-11-20,Member 1,spotify_000999,2025-11-17T02:43:33.086487,2025-11-17T02:43:33.086487
art_001000,Velvet Suns L,electronic,54.71,2020-11-18,Member 1,spotify_001000,2025-11-17T02:43:33.086493,2025-11-17T02:43:33.086493
