concert_id,artist_id,venue_id,event_date,ticket_prices,total_attendance,revenue,status,created_at,updated_at
con_004131,art_000974,ven_000150,2025-10-14T20:45:00,general:47.53|premium:71.29|vip:118.82|early_bird:38.02|standing:42.78|seated:57.03,7546,472216.1,completed,2025-11-17T02:43:33.118613,2025-11-17T02:43:33.118613
con_004132,art_000198,ven_000391,2022-08-24T18:45:00,premium:189.26|early_bird:100.94|standing:113.55|seated:151.41,52938,7347265.02,completed,2025-11-17T02:43:33.118622,2025-11-17T02:43:33.118622
con_004133,art_000941,ven_000341,2022-12-30T18:30:00,general:57.94|premium:86.91|vip:144.85|standing:52.15|seated:69.53,3474,285826.82,completed,2025-11-17T02:43:33.118650,2025-11-17T02:43:33.118651
con_004134,art_000538,ven_000023,2022-09-21T18:15:00,general:74.81|premium:112.22|early_bird:59.85|seated:89.77,8656,728510.6,completed,2025-11-17T02:43:33.118662,2025-11-17T02:43:33.118662
con_004135,art_000386,ven_000253,2021-10-30T20:30:00,general:60.74|vip:151.86|early_bird:48.6,3541,308303.07,completed,2025-11-17T02:43:33.118672,2025-11-17T02:43:33.118672
con_004136,art_000621,ven_000309,2025-03-26T19:45:00,general:49.24|vip:123.1|early_bird:39.39|standing:44.32|seated:59.09,7062,445103.74,completed,2025-11-17T02:43:33.118680,2025-11-17T02:43:33.118680
con_004137,art_000827,ven_000287,2025-11-17T20:45:00,general:47.78|seated:57.33,,,scheduled,2025-11-17T02:43:33.118687,2025-11-17T02:43:33.118687
con_004138,art_000179,ven_000268,2025-02-25T21:00:00,vip:185.07|early_bird:59.22|standing:66.63,,,cancelled,2025-11-17T02:43:33.118695,2025-11-17T02:43:33.118695
con_004139,art_000277,ven_000387,2021-12-18T19:00:00,general:70.95|vip:177.37|early_bird:56.76|standing:63.85|seated:85.14,9665,877717.31,completed,2025-11-17T02:43:33.118702,2025-11-17T02:43:33.118702
con_004140,art_000525,ven_000192,2023-04-26T20:00:00,general:65.79|premium:98.69|standing:59.21|seated:78.95,3906,295527.96,completed,2025-11-17T02:43:33.118709,2025-11-17T02:43:33.118709
con_004141,art_000672,ven_000057,2023-05-14T21:45:00,premium:91.84|vip:153.06|standing:55.1|seated:73.47,3911,365160.29,completed,2025-11-17T02:43:33.118722,2025-11-17T02:43:33.118722
con_004142,art_000636,ven_000406,2025-11-20T20:00:00,premium:55.12|vip:91.86|standing:33.07|seated:44.09,,,scheduled,2025-11-17T02:43:33.118730,2025-11-17T02:43:33.118730
con_004143,art_000465,ven_000499,2023-11-04T20:15:00,general:108.71|premium:163.06|vip:271.78|early_bird:86.97,40287,6350439.81,completed,2025-11-17T02:43:33.118739,2025-11-17T02:43:33.118739
con_004144,art_000504,ven_000061,2021-12-13T18:45:00,general:35.82|premium:53.73|standing:32.24|seated:42.98,689,28381.63,completed,2025-11-17T02:43:33.118748,2025-11-17T02:43:33.118748
con_004145,art_000958,ven_000450,2024-09-16T18:45:00,general:51.01|vip:127.53|early_bird:40.81|seated:61.22,1576,110544.58,completed,2025-11-17T02:43:33.118759,2025-11-17T02:43:33.118759
con_004146,art_000731,ven_000142,2023-05-24T19:30:00,standing:54.47|seated:72.63,11707,743979.85,completed,2025-11-17T02:43:33.118767,2025-11-17T02:43:33.118767
con_004147,art_000229,ven_000286,2024-10-17T21:45:00,general:122.85|premium:184.27|vip:307.12|standing:110.56|seated:147.42,48678,8491585.03,completed,2025-11-17T02:43:33.118776,2025-11-17T02:43:33.118776
con_004148,art_000796,ven_000143,2022-10-07T18:30:00,premium:146.67|early_bird:78.22|seated:117.33,,,cancelled,2025-11-17T02:43:33.118784,2025-11-17T02:43:33.118784
con_004149,art_000016,ven_000455,2023-11-16T19:15:00,premium:55.28|seated:44.23,922,45874.11,completed,2025-11-17T02:43:33.118795,2025-11-17T02:43:33.118796
con_004150,art_000886,ven_000140,2025-07-04T18:45:00,general:65.91|vip:164.77|early_bird:52.73|standing:59.32,1536,131608.32,completed,2025-11-17T02:43:33.118803,2025-11-17T02:43:33.118803
con_004151,art_000263,ven_000219,2024-08-17T20:45:00,general:47.64|vip:119.09|early_bird:38.11,326,22259.28,completed,2025-11-17T02:43:33.118810,2025-11-17T02:43:33.118810
con_004152,art_000793,ven_000069,2024-01-12T21:45:00,general:65.04|premium:97.57|vip:162.61|early_bird:52.04|standing:58.54,1256,109472.96,completed,2025-11-17T02:43:33.118817,2025-11-17T02:43:33.118817
con_004153,art_000571,ven_000190,2025-09-07T21:00:00,premium:101.19|vip:168.65|early_bird:53.97|standing:60.71|seated:80.95,122,11357.47,completed,2025-11-17T02:43:33.118825,2025-11-17T02:43:33.118825
con_004154,art_000639,ven_000238,2025-04-06T21:30:00,general:57.57|premium:86.35|vip:143.92|standing:51.81|seated:69.08,981,80192.83,completed,2025-11-17T02:43:33.118834,2025-11-17T02:43:33.118834
con_004155,art_000749,ven_000358,2024-10-02T20:15:00,general:37.11|premium:55.67|vip:92.78|early_bird:29.69|seated:44.53,633,32888.15,completed,2025-11-17T02:43:33.118843,2025-11-17T02:43:33.118843
con_004156,art_000985,ven_000125,2023-12-29T20:00:00,general:64.16|premium:96.24|vip:160.41|early_bird:51.33|standing:57.75,12421,1067932.74,completed,2025-11-17T02:43:33.118851,2025-11-17T02:43:33.118851
con_004157,art_000858,ven_000365,2026-08-15T18:30:00,vip:219.63|early_bird:70.28|standing:79.07|seated:105.42,,,scheduled,2025-11-17T02:43:33.118860,2025-11-17T02:43:33.118860
con_004158,art_000804,ven_000448,2021-08-03T18:45:00,general:58.21|early_bird:46.57|standing:52.39|seated:69.85,8708,494222.54,completed,2025-11-17T02:43:33.118868,2025-11-17T02:43:33.118868
con_004159,art_000955,ven_000485,2024-11-28T18:00:00,general:54.11|premium:81.17|vip:135.28|early_bird:43.29|standing:48.7,2052,148790.52,completed,2025-11-17T02:43:33.118878,2025-11-17T02:43:33.118878
con_004160,art_000473,ven_000209,2025-11-27T20:15:00,general:57.91|vip:144.78|standing:52.12,,,scheduled,2025-11-17T02:43:33.118886,2025-11-17T02:43:33.118886
con_004161,art_001000,ven_000262,2025-07-14T19:15:00,premium:194.53|vip:324.22|standing:116.72|seated:155.62,55951,11065569.15,completed,2025-11-17T02:43:33.118896,2025-11-17T02:43:33.118897
con_004162,art_000447,ven_000353,2025-03-24T20:30:00,general:69.74|premium:104.6|early_bird:55.79|standing:62.76,278,20355.85,completed,2025-11-17T02:43:33.118906,2025-11-17T02:43:33.118906
con_004163,art_000741,ven_000046,2022-09-13T20:15:00,general:69.67|vip:174.16|standing:62.7|seated:83.6,5938,579147.98,completed,2025-11-17T02:43:33.118916,2025-11-17T02:43:33.118916
con_004164,art_000766,ven_000046,2023-05-30T19:00:00,premium:81.47|vip:135.79|early_bird:43.45|standing:48.88,4832,373984.72,completed,2025-11-17T02:43:33.118926,2025-11-17T02:43:33.118926
con_004165,art_000553,ven_000026,2024-03-08T18:15:00,premium:98.01|early_bird:52.27|standing:58.81|seated:78.41,8207,589878.12,completed,2025-11-17T02:43:33.118934,2025-11-17T02:43:33.118935
con_004166,art_000966,ven_000036,2022-01-15T18:45:00,general:65.3|premium:97.96|early_bird:52.24|seated:78.36,4048,297386.32,completed,2025-11-17T02:43:33.118941,2025-11-17T02:43:33.118941
con_004167,art_000725,ven_000423,2024-07-13T20:00:00,general:63.71|vip:159.28|early_bird:50.97|standing:57.34,270,22362.75,completed,2025-11-17T02:43:33.118948,2025-11-17T02:43:33.118949
con_004168,art_000817,ven_000361,2025-03-06T18:30:00,vip:114.34|early_bird:36.59|seated:54.88,5848,401192.29,completed,2025-11-17T02:43:33.118956,2025-11-17T02:43:33.118956
con_004169,art_000353,ven_000495,2021-06-01T19:30:00,general:68.65|premium:102.98|vip:171.63|standing:61.79,10199,1032776.24,completed,2025-11-17T02:43:33.118963,2025-11-17T02:43:33.118963
con_004170,art_000913,ven_000064,2023-12-19T18:00:00,vip:251.66|early_bird:80.53|standing:90.6|seated:120.8,28771,3909906.97,completed,2025-11-17T02:43:33.118970,2025-11-17T02:43:33.118971
con_004171,art_000771,ven_000311,2023-08-12T18:45:00,general:96.28|premium:144.43|vip:240.71|early_bird:77.03|standing:86.66,32775,4228696.05,completed,2025-11-17T02:43:33.118978,2025-11-17T02:43:33.118978
con_004172,art_000251,ven_000065,2023-12-22T21:00:00,general:38.56|premium:57.83|vip:96.39|early_bird:30.84|standing:34.7|seated:46.27,241,12234.36,completed,2025-11-17T02:43:33.118986,2025-11-17T02:43:33.118986
con_004173,art_000233,ven_000229,2023-01-04T18:00:00,general:48.21|premium:72.32|vip:120.54|standing:43.39|seated:57.86,6426,439949.66,completed,2025-11-17T02:43:33.118994,2025-11-17T02:43:33.118994
con_004174,art_000224,ven_000205,2023-01-27T19:30:00,general:75.4|premium:113.1|vip:188.51|standing:67.86|seated:90.48,12042,1289336.94,completed,2025-11-17T02:43:33.119001,2025-11-17T02:43:33.119001
con_004175,art_000035,ven_000082,2024-07-13T18:45:00,general:70.43|early_bird:56.35|seated:84.52,2941,207144.43,completed,2025-11-17T02:43:33.119008,2025-11-17T02:43:33.119008
con_004176,art_000470,ven_000074,2023-06-15T21:30:00,general:57.19|premium:85.78|vip:142.97|early_bird:45.75|standing:51.47|seated:68.62,1225,92238.42,completed,2025-11-17T02:43:33.119016,2025-11-17T02:43:33.119016
con_004177,art_000161,ven_000140,2021-11-07T21:00:00,general:59.88|vip:149.69|early_bird:47.9|standing:53.89,1425,110922.0,completed,2025-11-17T02:43:33.119023,2025-11-17T02:43:33.119023
con_004178,art_000250,ven_000338,2024-02-12T21:30:00,vip:185.26|early_bird:59.28|standing:66.69|seated:88.92,16529,1653519.84,completed,2025-11-17T02:43:33.119030,2025-11-17T02:43:33.119030
con_004179,art_000095,ven_000305,2024-11-07T19:00:00,vip:114.79|early_bird:36.73,311,23561.36,completed,2025-11-17T02:43:33.119038,2025-11-17T02:43:33.119038
con_004180,art_000574,ven_000395,2024-12-13T19:15:00,premium:95.37|vip:158.96|early_bird:50.87,3823,388926.53,completed,2025-11-17T02:43:33.119045,2025-11-17T02:43:33.119045
con_004181,art_000418,ven_000033,2022-07-30T18:30:00,premium:122.03|vip:203.38|early_bird:65.08|standing:73.22|seated:97.62,4940,554594.04,completed,2025-11-17T02:43:33.119052,2025-11-17T02:43:33.119052
con_004182,art_000394,ven_000333,2025-10-29T18:45:00,general:54.88|premium:82.31|vip:137.19|standing:49.39,2792,225991.46,completed,2025-11-17T02:43:33.119060,2025-11-17T02:43:33.119060
con_004183,art_000860,ven_000090,2023-02-02T20:15:00,general:43.08|early_bird:34.46|seated:51.7,2519,108518.52,completed,2025-11-17T02:43:33.119067,2025-11-17T02:43:33.119067
con_004184,art_000913,ven_000396,2022-07-02T21:45:00,premium:104.21|vip:173.69|standing:62.53|seated:83.37,1342,142184.9,completed,2025-11-17T02:43:33.119074,2025-11-17T02:43:33.119074
con_004185,art_000894,ven_000236,2022-09-22T18:30:00,premium:105.19|early_bird:56.1|seated:84.15,4550,372250.67,completed,2025-11-17T02:43:33.119081,2025-11-17T02:43:33.119081
con_004186,art_000550,ven_000015,2022-09-22T19:30:00,general:65.04|premium:97.56|seated:78.05,9354,750346.7,completed,2025-11-17T02:43:33.119092,2025-11-17T02:43:33.119092
con_004187,art_000152,ven_000262,2025-03-05T18:15:00,general:122.8|premium:184.2|vip:307.0|seated:147.36,50971,9701820.14,completed,2025-11-17T02:43:33.119099,2025-11-17T02:43:33.119100
con_004188,art_000947,ven_000457,2024-12-17T19:15:00,premium:111.88|vip:186.47|early_bird:59.67|seated:89.51,333,37256.87,completed,2025-11-17T02:43:33.119106,2025-11-17T02:43:33.119107
con_004189,art_000348,ven_000189,2022-11-08T18:30:00,general:68.56|premium:102.83|vip:171.39|early_bird:54.84|standing:61.7|seated:82.27,5357,483549.6,completed,2025-11-17T02:43:33.119115,2025-11-17T02:43:33.119115
con_004190,art_000159,ven_000242,2022-06-17T19:15:00,early_bird:75.62|standing:85.08|seated:113.43,31344,2864110.24,completed,2025-11-17T02:43:33.119151,2025-11-17T02:43:33.119152
con_004191,art_000644,ven_000441,2024-12-04T20:15:00,premium:55.11|vip:91.85|standing:33.07,181,10861.81,completed,2025-11-17T02:43:33.119176,2025-11-17T02:43:33.119176
con_004192,art_000509,ven_000061,2023-06-21T19:30:00,general:48.55|vip:121.37|seated:58.26,850,64651.0,completed,2025-11-17T02:43:33.119186,2025-11-17T02:43:33.119186
con_004193,art_000254,ven_000290,2023-02-11T19:45:00,general:80.41|premium:120.61|vip:201.02|early_bird:64.32,4289,500054.51,completed,2025-11-17T02:43:33.119195,2025-11-17T02:43:33.119195
con_004194,art_000596,ven_000351,2024-01-11T20:15:00,general:60.19|early_bird:48.15|standing:54.17|seated:72.23,117,6866.15,completed,2025-11-17T02:43:33.119204,2025-11-17T02:43:33.119204
con_004195,art_000731,ven_000418,2022-04-27T20:15:00,general:80.97|vip:202.42|early_bird:64.78,24276,2817391.64,completed,2025-11-17T02:43:33.119214,2025-11-17T02:43:33.119214
con_004196,art_000092,ven_000093,2022-01-30T18:15:00,vip:166.39|early_bird:53.25|standing:59.9|seated:79.87,16414,1474838.93,completed,2025-11-17T02:43:33.119221,2025-11-17T02:43:33.119221
con_004197,art_000183,ven_000152,2025-09-30T19:45:00,general:76.4|premium:114.59|vip:190.99|standing:68.76|seated:91.68,13510,1465618.84,completed,2025-11-17T02:43:33.119229,2025-11-17T02:43:33.119229
con_004198,art_000996,ven_000010,2021-08-15T18:00:00,vip:202.49|standing:72.9|seated:97.2,13510,1677896.97,completed,2025-11-17T02:43:33.119237,2025-11-17T02:43:33.119237
con_004199,art_000180,ven_000087,2023-09-05T20:15:00,premium:65.97|early_bird:35.18|standing:39.58,3530,165592.3,completed,2025-11-17T02:43:33.119245,2025-11-17T02:43:33.119245
con_004200,art_000546,ven_000492,2022-11-09T19:00:00,general:79.86|early_bird:63.88|standing:71.87|seated:95.83,13623,1060686.78,completed,2025-11-17T02:43:33.119253,2025-11-17T02:43:33.119253
con_004201,art_000586,ven_000292,2024-08-05T20:15:00,general:55.71,1031,57437.01,completed,2025-11-17T02:43:33.119260,2025-11-17T02:43:33.119260
con_004202,art_000985,ven_000435,2024-04-08T20:15:00,general:59.05|vip:147.63|early_bird:47.24|standing:53.15|seated:70.86,9096,687530.26,completed,2025-11-17T02:43:33.119269,2025-11-17T02:43:33.119269
con_004203,art_000092,ven_000482,2024-11-04T19:15:00,general:85.92|vip:214.8|early_bird:68.74|seated:103.11,27741,3277391.09,completed,2025-11-17T02:43:33.119281,2025-11-17T02:43:33.119281
con_004204,art_000636,ven_000255,2026-02-06T20:45:00,general:49.31|vip:123.26|early_bird:39.44|standing:44.38|seated:59.17,,,scheduled,2025-11-17T02:43:33.119290,2025-11-17T02:43:33.119290
con_004205,art_000092,ven_000132,2021-09-11T19:00:00,general:39.6|premium:59.41|early_bird:31.68|standing:35.64|seated:47.53,649,27759.03,completed,2025-11-17T02:43:33.119301,2025-11-17T02:43:33.119301
con_004206,art_000926,ven_000213,2023-07-31T21:30:00,early_bird:86.69|standing:97.52|seated:130.03,37324,3909564.59,completed,2025-11-17T02:43:33.119308,2025-11-17T02:43:33.119308
con_004207,art_000200,ven_000490,2023-12-05T18:15:00,general:46.15|premium:69.23|early_bird:36.92|standing:41.54,,,cancelled,2025-11-17T02:43:33.119315,2025-11-17T02:43:33.119315
con_004208,art_000238,ven_000350,2025-10-05T19:45:00,general:55.97|premium:83.96|vip:139.93|early_bird:44.78|seated:67.16,75,5877.0,completed,2025-11-17T02:43:33.119323,2025-11-17T02:43:33.119323
con_004209,art_000237,ven_000402,2025-06-06T21:45:00,vip:126.26|standing:45.45|seated:60.6,3079,238427.5,completed,2025-11-17T02:43:33.119331,2025-11-17T02:43:33.119331
con_004210,art_000380,ven_000414,2023-03-29T21:45:00,vip:205.48|early_bird:65.75|standing:73.97|seated:98.63,22706,2519401.0,completed,2025-11-17T02:43:33.119340,2025-11-17T02:43:33.119340
con_004211,art_000318,ven_000489,2024-02-14T19:45:00,general:75.9|vip:189.76|early_bird:60.72|standing:68.31|seated:91.08,1719,167007.73,completed,2025-11-17T02:43:33.119350,2025-11-17T02:43:33.119350
con_004212,art_000101,ven_000198,2022-11-26T21:15:00,general:43.24|premium:64.86|vip:108.11|early_bird:34.59|standing:38.92|seated:51.89,2868,163289.58,completed,2025-11-17T02:43:33.119361,2025-11-17T02:43:33.119361
con_004213,art_000698,ven_000448,2022-12-21T20:45:00,premium:77.12|vip:128.53|early_bird:41.13,,,cancelled,2025-11-17T02:43:33.119369,2025-11-17T02:43:33.119370
con_004214,art_000937,ven_000488,2024-12-05T19:00:00,general:62.22|premium:93.33|vip:155.54|early_bird:49.77|seated:74.66,9066,789684.86,completed,2025-11-17T02:43:33.119378,2025-11-17T02:43:33.119378
con_004215,art_000075,ven_000047,2024-04-01T20:45:00,premium:107.74|standing:64.64|seated:86.19,10781,929214.39,completed,2025-11-17T02:43:33.119385,2025-11-17T02:43:33.119385
con_004216,art_000930,ven_000494,2024-03-06T20:45:00,general:116.07|premium:174.1|vip:290.17|early_bird:92.85|seated:139.28,46005,7475536.47,completed,2025-11-17T02:43:33.119393,2025-11-17T02:43:33.119393
con_004217,art_000275,ven_000066,2024-02-15T19:00:00,premium:84.59|vip:140.98|early_bird:45.11|standing:50.75|seated:67.67,2431,189180.42,completed,2025-11-17T02:43:33.119401,2025-11-17T02:43:33.119401
con_004218,art_000634,ven_000062,2022-06-27T19:15:00,general:106.91|premium:160.36|vip:267.26|seated:128.29,40086,6642450.63,completed,2025-11-17T02:43:33.119408,2025-11-17T02:43:33.119408
con_004219,art_000995,ven_000254,2023-11-27T21:15:00,general:61.91|premium:92.87|standing:55.72|seated:74.3,619,44072.8,completed,2025-11-17T02:43:33.119415,2025-11-17T02:43:33.119415
con_004220,art_000456,ven_000487,2024-05-10T18:45:00,vip:175.93|standing:63.33|seated:84.44,3069,331145.1,completed,2025-11-17T02:43:33.119422,2025-11-17T02:43:33.119422
con_004221,art_000184,ven_000440,2023-05-21T18:15:00,premium:72.59|early_bird:38.72,5518,307104.29,completed,2025-11-17T02:43:33.119429,2025-11-17T02:43:33.119429
con_004222,art_000663,ven_000148,2022-07-21T18:45:00,premium:118.73|vip:197.88|standing:71.24|seated:94.98,7128,860403.06,completed,2025-11-17T02:43:33.119436,2025-11-17T02:43:33.119436
con_004223,art_000466,ven_000291,2024-12-23T21:30:00,general:50.41|vip:126.02|early_bird:40.32|seated:60.49,5636,390631.16,completed,2025-11-17T02:43:33.119443,2025-11-17T02:43:33.119443
con_004224,art_000092,ven_000235,2026-02-12T19:00:00,general:46.36|vip:115.91|early_bird:37.09|standing:41.73,,,scheduled,2025-11-17T02:43:33.119449,2025-11-17T02:43:33.119449
con_004225,art_000081,ven_000387,2025-09-08T21:15:00,general:77.5|premium:116.25|vip:193.76|standing:69.75|seated:93.0,10471,1152354.49,completed,2025-11-17T02:43:33.119456,2025-11-17T02:43:33.119456
con_004226,art_000996,ven_000034,2024-03-31T19:00:00,premium:97.92|early_bird:52.22|seated:78.34,131,9976.96,completed,2025-11-17T02:43:33.119464,2025-11-17T02:43:33.119464
con_004227,art_000245,ven_000445,2024-06-06T19:15:00,premium:62.51|vip:104.18|early_bird:33.34,2680,178693.47,completed,2025-11-17T02:43:33.119471,2025-11-17T02:43:33.119471
con_004228,art_000962,ven_000416,2026-02-23T21:45:00,general:57.2|premium:85.8|vip:142.99|early_bird:45.76|standing:51.48,,,scheduled,2025-11-17T02:43:33.119477,2025-11-17T02:43:33.119477
con_004229,art_000458,ven_000317,2023-12-19T20:15:00,general:57.09|premium:85.64|vip:142.73|early_bird:45.67|standing:51.38|seated:68.51,372,27963.24,completed,2025-11-17T02:43:33.119484,2025-11-17T02:43:33.119484
con_004230,art_000344,ven_000358,2026-03-09T19:45:00,general:43.04|premium:64.56|vip:107.59|early_bird:34.43|standing:38.73|seated:51.64,,,scheduled,2025-11-17T02:43:33.119491,2025-11-17T02:43:33.119491
con_004231,art_000385,ven_000085,2025-07-02T18:00:00,general:57.88|premium:86.81|standing:52.09,917,60149.09,completed,2025-11-17T02:43:33.119498,2025-11-17T02:43:33.119498
con_004232,art_000268,ven_000253,2023-12-14T19:45:00,general:76.39|premium:114.58|vip:190.97|standing:68.75|seated:91.67,4269,463066.97,completed,2025-11-17T02:43:33.119505,2025-11-17T02:43:33.119505
con_004233,art_000461,ven_000071,2025-05-01T19:45:00,vip:134.7|early_bird:43.1|seated:64.65,1074,86797.1,completed,2025-11-17T02:43:33.119512,2025-11-17T02:43:33.119512
